3318823972.545222,386152
3318823972.568172,386152
3318823972.5932198,386152
3318823972.616201,385720
3318823972.641284,385720
3318823972.6635942,385720
3318823972.684867,385720
3318823972.707903,385576
3318823972.732657,385240
3318823972.753792,385240
3318823972.7753906,385240
3318823972.799845,385240
3318823972.825293,384784
3318823972.85051,384784
3318823972.873643,384784
3318823972.89703,384784
3318823972.9261723,384352
3318823972.951142,384352
3318823972.9762583,384352
3318823972.999447,384352
3318823974.0245028,384352
3318823974.049715,383896
3318823974.074706,383896
3318823974.098133,383896
3318823974.1225977,383896
3318823974.147951,383416
3318823974.17307,383416
3318823974.195616,383416
3318823974.220743,383416
3318823974.2448597,383176
3318823974.270003,382984
3318823974.294579,382984
3318823974.319373,382984
3318823974.345851,383008
3318823974.371137,382528
3318823974.396351,382528
3318823974.421529,382528
3318823974.446101,382552
3318823974.470249,382072
3318823974.4967394,382072
3318823974.521938,382072
3318823974.543415,382072
3318823974.566415,381592
3318823974.5913267,381592
3318823974.6163454,381592
3318823974.639573,381592
3318823974.6630907,381640
3318823974.687944,381160
3318823974.7130423,381160
3318823974.737755,381160
3318823974.76215,381184
3318823974.7848377,380704
3318823974.809967,380704
3318823974.832533,380704
3318823974.855709,380704
3318823974.8793497,380704
3318823974.903922,380224
3318823974.928676,380224
3318823974.953827,380224
3318823974.979063,380272
3318823976.005658,379792
3318823976.030073,379792
3318823976.053814,379792
3318823976.077327,379816
3318823976.102633,379336
3318823976.126994,379336
3318823976.151422,379336
3318823976.181475,379360
3318823976.204863,378880
3318823976.2299166,378880
3318823976.25499,378880
3318823976.280197,378904
3318823976.304543,378904
3318823976.330595,378424
3318823976.3556767,378424
3318823976.379444,378424
3318823976.40457,378424
3318823976.425953,377944
3318823976.44878,377944
3318823976.471361,377944
3318823976.49841,377968
3318823976.523069,377968
3318823976.5483303,377488
3318823976.5713,377488
3318823976.593976,377512
3318823976.6172876,377512
3318823976.641214,377032
3318823976.666053,377032
3318823976.6900263,377032
3318823976.7133017,377080
3318823976.738482,377080
3318823976.7617607,376600
3318823976.786028,376600
3318823976.807623,376600
3318823976.828959,376600
3318823976.854005,376120
3318823976.875218,376120
3318823976.900531,376120
3318823976.9235783,376144
3318823976.948638,376144
3318823976.973278,375664
3318823978.00104,375664
3318823978.024563,375688
3318823978.048071,375688
3318823978.072701,375208
3318823978.09539,375208
3318823978.117997,375256
3318823978.141479,375256
3318823978.1671553,374776
3318823978.190022,374776
3318823978.213681,374800
3318823978.238036,374800
3318823978.260652,374800
3318823978.2841864,374320
3318823978.3073893,374320
3318823978.331354,374320
3318823978.355067,374320
3318823978.385598,373840
3318823978.4093237,373840
3318823978.432273,373888
3318823978.457473,373888
3318823978.4816637,373888
3318823978.509932,373888
